Wasserholder,,," 1. guelder rose, snowball ",,,,,,,
Wasserjungfer,,, 1. dragonfly ,,,,,,,
Wassermelone,,, 1. water-melon ,,,,,,,
Wassersucht,,, 1. dropsy ,,,,,,,
Watte,,," 1. cotton-wool, wadding ",,,,,,,
Webstuhl,,, 1. loom ,,,,,,,
Wechsel,,, 1. exchange ," 2. bill of exchange, draft "," 3. alteration, change, conversion, transformation "," 4. about-face, alteration, change, conversion, transformation ",,,,
Wechselfieber,,, 1. tertian fever ,,,,,,,
Wecker,,," 1. alarm, alarmclock ",,,,,,,
Wedel,,, 1. tail ,,,,,,,
Weg,,," 1. road, route, way ",,,,,,,
Wegelagerer,,, 1. robber ,,,,,,,
Wegerich,,, 1. plaintain ,,,,,,,
Wegweiser,,, 1. signpost ,,,,,,,
Weh,,," 1. ache, pain "," 2. annoyance, disappointment, grief ",,,,,,
Wehmut,,, 1. melancholy ,,,,,,,
Wehr,,," 1. defence, defense "," 2. dike, embankment ",,,,,,
Weib,,," 1. shrew, vixen, Xanthippe ", 2. woman ,,,,,,
Weiche,,, 1. groin ,,,,,,,
Weichheit,,," 1. mellowness, softness, tenderness ",,,,,,,
Weide,,, 1. meadow , 2. willow ,,,,,,
Weidmann,,, 1. hunter ,,,,,,,
Weigerung,,, 1. refusal ,,,,,,,
Weihe,,, 1. kite ,,,,,,,
Weiher,,, 1. pond ,,,,,,,
Weihnachten,,," 1. Christmas, Yule ",,,,,,,
Weihrauch,,, 1. incense ,,,,,,,
Wein,,, 1. wine ,,,,,,,
Weinberg,,, 1. vine ,,,,,,,
Weinstock,,," 1. vine, grapevine ",,,,,,,
Weintraube,,, 1. grape ,,,,,,,
Weise,,," 1. manner, mode, way "," 2. melody, tune "," 3. fashion, mode ",,,,,
Weisheit,,, 1. wisdom , 2. wisdom ,,,,,,
Weisung,,," 1. directions, instruction "," 2. command, order ",,,,,,
Weite,,," 1. distance, offset ", 2. distance ,,,,,,
Weizen,,, 1. wheat ,,,,,,,
Weißbuche,,, 1. hornbeam ,,,,,,,
Welle,,, 1. wave ," 2. arbor, shaft, spindle ",,,,,,
Welt,,, 1. world ,,,,,,,
Weltall,,, 1. universe ,,,,,,,
Weltkrieg,,, 1. worldwar ,,,,,,,
Weltmeer,,, 1. ocean ,,,,,,,
Wende,,, 1. turn , 2. turn ,,,,,,
Wendekreis,,, 1. tropics ,,,,,,,
Wendung,,, 1. turn , 2. turn ,,,,,,
Werk,,," 1. affair, business, business deal, case, matter ", 2. work ,,,,,,
Werkstatt,,, 1. workplace , 2. workshop ,,,,,,
Werkstuhl,,," 1. bench, easel, tressle, workbench ",,,,,,,
Werkzeug,,," 1. agent, means, tool ", 2. instrument ,,,,,,
Wermut,,, 1. vermouth ,,,,,,,
Wert,,," 1. value, worth ", 2. currency ,,,,,,
Wesen,,," 1. essence, gist ",,,,,,,
Weser,,, 1. Weser ,,,,,,,
Wespe,,, 1. wasp ,,,,,,,
Weste,,," 1. vest, waistcoat ",,,,,,,
Westen,,," 1. west, West ", 2. west ,,,,,,
Wettbewerb,,," 1. competition, contest ",,,,,,,
Wette,,," 1. bet, wager ",,,,,,,
Wetteifer,,," 1. competition, rivalry ",,,,,,,
Wetter,,, 1. weather ,,,,,,,
Whisky,,," 1. whisky, whiskey ",,,,,,,
Whist,,, 1. whist ,,,,,,,
Wichse,,," 1. polish, wax ",,,,,,,
Wicke,,, 1. vetch ,,,,,,,
Widder,,," 1. ram, tup ",,,,,,,
Widerhall,,, 1. echo ," 2. echo, resonance ",,,,,,
Widerpart,,," 1. adversary, opponent ",,,,,,,
Widersacher,,," 1. adversary, opponent ",,,,,,,
Widerstand,,, 1. resistance ,,,,,,,
Widerstreit,,, 1. conflict ,,,,,,,
Wiedehopf,,, 1. hoopoo ,,,,,,,
Wiederholung,,, 1. repetition ,,,,,,,
Wiederkehr,,, 1. return ,,,,,,,
Wiederwillen,,," 1. aversion, dislike ",,,,,,,
Wiege,,, 1. cradle ,,,,,,,
Wien,,, 1. Vienna ,,,,,,,
Wiener,,, 1. Viennese ,,,,,,,
Wiese,,, 1. meadow , 2. meadow ,,,,,,
Wiesel,,, 1. weasel ,,,,,,,
Wildnis,,, 1. desert ,,,,,,,
Wildschwein,,, 1. wild boar ,,,,,,,
Wille,,," 1. will, willingness, wish ",,,,,,,
Willenskraft,,, 1. energy ,,,,,,,
Willkür,,," 1. arbiter, arbitrator ",,,,,,,
Wind,,, 1. wind ,,,,,,,
Winde,,, 1. crowbar ,,,,,,,
Windstille,,, 1. windlessness ,,,,,,,
Wink,,," 1. character, mark, sign, signal, token ",,,,,,,
Winter-,,," 1. winter, winter-, of the winter ",,,,,,,
Wipfel,,," 1. summit, surface, top ",,,,,,,
Wirbel,,, 1. vertebra ,,,,,,,
Wirbelbein,,, 1. vertebra ,,,,,,,
Wirbelknochen,,, 1. vertebra ,,,,,,,
Wirbelsäule,,, 1. spine ,,,,,,,
Wirbelwind,,, 1. cyclone ,,,,,,,
Wirklichkeit,,, 1. actuality ,,,,,,,
Wirksamkeit,,, 1. action , 2. effect , 3. function ,,,,,
Wirkung,,," 1. effect, impression ",,,,,,,
Wirrsal,,, 1. confusion ,,,,,,,
Wirt,,," 1. host, innkeeper, landlord "," 2. boss, master ",,,,,,
Wirtschaft,,, 1. economy ," 2. hostel, inn ",,,,,,
Wirtshaus,,," 1. hostel, inn ",,,,,,,
Wischtuch,,," 1. dish cloth, dust rag ",,,,,,,
Wisent,,," 1. European bizon, wisent ",,,,,,,
Wismut,,, 1. bismuth ,,,,,,,
Wissen,,, 1. knowledge ,,,,,,,
Wissenschaft,,, 1. science , 2. knowledge ,,,,,,
Witterung,,, 1. temperature , 2. weather ,,,,,,
Witwe,,, 1. widow ,,,,,,,
Witwer,,, 1. widower ,,,,,,,
Witz,,, 1. witticism ,,,,,,,
Wißbegier,,, 1. curiosity , 2. curiosity ,,,,,,
Woche,,, 1. week ,,,,,,,
Woge,,, 1. billow , 2. wave ,,,,,,
Wohl,,, 1. well-being ,,,,,,,
Wohlfahrt,,, 1. well-being ,,,,,,,
Wohlgefallen,,," 1. fun, pleasure ",,,,,,,
Wohlgeruch,,," 1. nice smell, sweet smell ",,,,,,,
Wohlgeschmack,,, 1. good taste ,,,,,,,
Wohlklang,,, 1. harmony ,,,,,,,
Wohlsein,,, 1. well-being ,,,,,,,
Wohlstand,,, 1. well-being ,,,,,,,
Wohlwollen,,, 1. kindness , 2. affection ,,,,,,
Wohnen,,, 1. habitation ,,,,,,,
Wohnhaus,,," 1. abode, accommodation, dwelling, residence ",,,,,,,
Wohnort,,," 1. abode, dwelling-place, residence "," 2. abode, dwelling-place-residence ",,,,,,
Wohnsitz,,," 1. abode, dwelling-place, residence ",,,,,,,
Wohnung,,," 1. abode, accommodation, dwelling, residence ",,,,,,,
Wohnzimmer,,, 1. living room ," 2. living-room, sitting-room ",,,,,,
Woiwod,,, 1. Polish provincial governor ,,,,,,,
Wolf,,, 1. wolf ,,,,,,,
Wolfram,,, 1. tungsten ,,,,,,,
Wolga,,, 1. Volga ,,,,,,,
Wolke,,, 1. cloud ,,,,,,,
Wolken-,,, 1. cloudy ,,,,,,,
Wolle,,, 1. wool ,,,,,,,
Wollust,,," 1. lust, sexual pleasure ",,,,,,,
Wonne,,," 1. lust, sexual pleasure ",,,,,,,
Wort,,, 1. speech , 2. term , 3. word ,,,,,
Wortstreit,,, 1. debate ,,,,,,,
Wortwechsel,,," 1. dispute, quarrel ",,,,,,,
Wotan,,," 1. Wodan, Woden ",,,,,,,
Wuchs,,, 1. growth ," 2. accretion, growth ",,,,,,
Wucht,,, 1. weight ,,,,,,,
Wundarzenei-Kunst,,, 1. surgery ,,,,,,,
Wundarzt,,, 1. surgeon ,,,,,,,
Wunde,,," 1. injury, wound ",,,,,,,
Wunder,,, 1. miracle ," 2. astonishment, wonder, surprise ",,,,,,
Wundertat,,, 1. miracle ,,,,,,,
Wunsch,,," 1. desire, want, wish ",,,,,,,
Wurfscheibe,,," 1. dial, disc, record ",,,,,,,
Wurm,,, 1. worm ,,,,,,,
Wurst,,, 1. sausage ,,,,,,,
Wurzel,,, 1. root ,,,,,,,
Wut,,," 1. craze, hit ",,,,,,,
Währung,,, 1. currency ,,,,,,,
Wärme,,, 1. warmth ,,,,,,,
Wärterin,,, 1. nurse ,,,,,,,
Wölfin,,, 1. she-wolf , 2. lupine ,,,,,,
Wörterbuch,,," 1. dictionary, vocabulary ",,,,,,,
Würde,,, 1. dignity ," 2. grade, rank, rate ",,,,,,
Würfel,,, 1. cube , 2. die ,,,,,,
Würze,,, 1. spice ,,,,,,,
Wüste,,, 1. desert ,,,,,,,
Wüterich,,, 1. tyrant ,,,,,,,
Xylophon,,, 1. xylophone ,,,,,,,
Yacht,,, 1. yacht ,,,,,,,
Yamswurzel,,, 1. yam ,,,,,,,
Zacke,,," 1. peak, point, tip, summit ",,,,,,,
Zacken,,, 1. tooth ,,,,,,,
Zahl,,," 1. cipher, digit, figure, numeral "," 2. amount, number ",,,,,,
Zahlmeister,,, 1. cashier , 2. purser ,,,,,,
Zahlung,,, 1. payment ,,,,,,,
Zahlzeichen,,," 1. cipher, digit, figure, numeral ",,,,,,,
Zahn,,, 1. tooth ,,,,,,,
Zahnarzt,,, 1. dentist ,,,,,,,
Zahnbürste,,, 1. tooth-brush ,,,,,,,
Zahnfleisch,,, 1. gum ,,,,,,,
Zahnpasta,,, 1. tooth-paste ,,,,,,,
Zahnpaste,,, 1. tooth-paste ,,,,,,,
Zahnschmerz,,, 1. toothache ,,,,,,,
Zahnschmerzen,,, 1. toothache ,,,,,,,
Zahnweh,,, 1. toothache ,,,,,,,
Zange,,, 1. tongs ,,,,,,,
Zank,,," 1. dispute, quarrel ", 2. quarrel ,,,,,,
Zapfen,,," 1. faucet, tap ",,,,,,,
Zar,,, 1. czar ,,,,,,,
Zauber-,,, 1. magic ,,,,,,,
Zauber,,," 1. delusion, spell ", 2. magic ," 3. enchantment, magic, sorcery, witchcraft, wizardry ", 4. sorcery ,,,,
Zauberei treiben,,, 1. bewitch ,,,,,,,
Zauberer,,," 1. enchanter, magician, sorcerer, warlock, wizard ",,,,,,,
Zaubern,,," 1. enchantment, magic, sorcery, witchcraft, wizardry ", 2. sorcery ,,,,,,
Zaum,,," 1. bridle, check, restraints ",,,,,,,
Zaun,,," 1. barrier, fence ",,,,,,,
Zaunpfahl,,, 1. stake ,,,,,,,
Zebra,,, 1. zebra ,,,,,,,
Zeche,,," 1. banquet, feast ",,,,,,,
Zeder,,, 1. cedar ,,,,,,,
Zehe,,, 1. toe ,,,,,,,
Zeichen,,," 1. character, mark, sign, signal, token ",,,,,,,
Zeichenpapier,,, 1. drawing-paper ,,,,,,,
Zeichnung,,," 1. design, drawing ",,,,,,,
Zeile,,, 1. line ,,,,,,,
Zeit,,," 1. time, while ",,,,,,,
Zeitabschnitt,,," 1. age, epoch, era ",,,,,,,
Zeitkreis,,, 1. cycle ,,,,,,,
Zeitschrift,,, 1. periodical ," 2. magazine, periodical, revue ",,,,,,
Zeitung,,," 1. gazette, magazine, newspaper, periodical "," 2. daily paper, journal, newspaper ",,,,,,
Zeitwort,,, 1. verb ,,,,,,,
Zelle,,, 1. cell ,,,,,,,
Zelt,,, 1. tent ,,,,,,,
Zeltlager,,," 1. camp of tents, tented camp ",,,,,,,
Zeltplatz,,," 1. camping ground, camping site ",,,,,,,
Zement,,, 1. cement ,,,,,,,
Zenit,,, 1. zenith ,,,,,,,
Zensur,,, 1. censor ,,,,,,,
Zentimeter,,, 1. centimetre ,,,,,,,
Zentralafrikanische Republik,,, 1. Central African Republic ,,,,,,,
Zentralasien,,, 1. Central Asia ,,,,,,,
Zentralheizung,,, 1. central heating ,,,,,,,
Zentrum,,, 1. centre ,,,,,,,
Zephyr,,, 1. zephyr ,,,,,,,
Zepter,,, 1. sceptre ,,,,,,,
Zerberus,,, 1. Cerberus ,,,,,,,
Zeremonie,,, 1. ceremony ,,,,,,,
Zergliederungskunst,,, 1. anatomy ,,,,,,,
Zerlegung,,, 1. autopsy ,,,,,,,
Zerstreuung,,, 1. absence of mind ,,,,,,,
Zertifikat,,," 1. certificate, testimony ",,,,,,,
Zession,,, 1. abandonment ,,,,,,,
Zettel,,," 1. card, map, menu ",,,,,,,
Zeug,,," 1. cloth, material ",,,,,,,
Zeuge,,, 1. witness ,,,,,,,
Zeughaus,,," 1. armoury, arsenal "," 2. armoury, arsenal ",,,,,,
Zeugnis,,," 1. certificate, testimony ",,,,,,,
Zeus,,, 1. Zeus ,,,,,,,
Zichorie,,, 1. chicory ,,,,,,,
Zicke,,, 1. she-goat ,,,,,,,
Zicklein,,, 1. kid ,,,,,,,
Zider,,, 1. cider ,,,,,,,
Ziege,,, 1. she-goat , 2. goat ,,,,,,
Ziegel,,, 1. brick ,,,,,,,
Ziegelstein,,, 1. brick ,,,,,,,
Ziegenbock,,, 1. he-goat ,,,,,,,
Ziehharmonika,,, 1. accordion ,,,,,,,
Ziel,,," 1. aim, goal, purpose, target ",,,,,,,
Zierat,,," 1. adornment, decoration, ornament "," 2. adornment, ornament ",,,,,,
Ziffer,,," 1. cipher, digit, figure, numeral ",,,,,,,
Zifferblatt,,, 1. dial ,,,,,,,
Zigarette,,, 1. cigarette ,,,,,,,
Zigarre,,, 1. cigar ,,,,,,,
Zigarrenstummel,,," 1. cigar-end, cigar-stub ",,,,,,,
Zigeuner,,," 1. gypsy, Gypsy ",,,,,,,
Zimbel,,, 1. cymbal ,,,,,,,
Zimmer,,," 1. chamber, room ",,,,,,,
Zimmerdecke,,, 1. ceiling ,,,,,,,
Zimmermann,,, 1. carpenter ,,,,,,,
Zimmermädchen,,, 1. maid ,,,,,,,
Zimmet,,, 1. cinnamon ,,,,,,,
Zimt,,, 1. cinnamon ,,,,,,,
Zink,,, 1. zinc ,,,,,,,
Zinke,,, 1. tooth ," 2. peak, point, tip, summit ",,,,,,
Zinn,,, 1. tin ,,,,,,,
Zins,,, 1. interest ," 2. percent, percentage ", 3. interest ,,,,,
Zinsabschnitt,,, 1. coupon ,,,,,,,
Zipfel,,," 1. peak, point, tip, summit ",,,,,,,
Zipperlein,,, 1. gout ,,,,,,,
Zirkonium,,, 1. zirconium ,,,,,,,
Zirkular,,, 1. circular ,,,,,,,
Zirkulation,,," 1. circulation, traffic ",,,,,,,
Zirkumflex,,, 1. circumflex ,,,,,,,
Zirkus,,, 1. circus ,,,,,,,
Zisterne,,," 1. cistern, tank ",,,,,,,
Zitadelle,,, 1. citadel ,,,,,,,
Zitat,,," 1. citation, quotation ",,,,,,,
Zither,,, 1. zither ,,,,,,,
Zitrone,,, 1. lemon , 2. lime ,,,,,,
Zitterpappel,,, 1. aspen ,,,,,,,
Zitze,,, 1. nipple ,,,,,,,
Zivilisation,,, 1. civilization ,,,,,,,
Zober,,," 1. tub, vat ",,,,,,,
Zodiakus,,, 1. zodiac ,,,,,,,
Zofe,,, 1. maid ,,,,,,,
Zoll,,, 1. inch ,,,,,,,
Zollamt,,, 1. customs ,,,,,,,
Zone,,, 1. zone ,,,,,,,
Zoologie,,, 1. zoology ,,,,,,,
Zottel-,,," 1. hairy, shaggy ",,,,,,,
Zubehör,,, 1. accessories ,,,,,,,
Zubehörteile,,, 1. accessories ,,,,,,,
Zuber,,," 1. tub, vat ",,,,,,,
Zucht,,, 1. education ," 2. chastity, purity ",,,,,,
Zucker,,, 1. sugar ,,,,,,,
Zuckerkrankheit,,, 1. diabetes ,,,,,,,
Zuckung,,, 1. convulsion ,,,,,,,
Zufall,,," 1. accidence, chance, hazard ",,,,,,,
Zuflucht,,," 1. place of refuge, shelter ", 2. refuge ,,,,,,
Zufluchtsstätte,,, 1. asylum ,,,,,,,
Zufluß,,, 1. flood ,,,,,,,
Zug,,, 1. train ," 2. feature, trait ", 3. train ,,,,,
Zugabe,,," 1. addition, adjunct ",,,,,,,
Zukunft,,, 1. future , 2. future ,,,,,,
Zunahme,,, 1. growth ," 2. accretion, growth "," 3. enlargement, increase ", 4. increase ,,,,
Zunder,,," 1. tinder, punk ",,,,,,,
Zunft,,," 1. corporation, trade-union ",,,,,,,
Zunge,,, 1. tongue ,,,,,,,
Zurückkunft,,, 1. return ,,,,,,,
Zusage,,," 1. acceptance, admission "," 2. affirmation, promise ",,,,,,
Zusammenballen,,, 1. agglomeration ,,,,,,,
Zusammenhang,,," 1. relation, understanding ",,,,,,,
Zusammenkunft,,," 1. assemblage, gathering, meeting ",,,,,,,
Zusammenstellung,,," 1. accommodation, adjustment, arrangement "," 2. assemblage, assembly, composing, erecting, fitting up, mounting ",,,,,,
Zusatz,,," 1. addition, adjunct ",,,,,,,
Zusatzsilbe,,, 1. affix ,,,,,,,
Zuschauer,,, 1. spectator ,,,,,,,
Zuschlag,,," 1. addition, adjunct ",,,,,,,
Zuschlag erteilen,,, 1. adjudge ,,,,,,,
Zuschuß,,," 1. addition, adjunct ",,,,,,,
Zuspruch,,," 1. admonition, exhortation ",,,,,,,
Zustand,,," 1. circumstances, condition, situation "," 2. condition, state ",,,,,,
Zutat,,," 1. data, material ",,,,,,,
Zuversicht,,, 1. certainty ," 2. confidence, faith, trust ", 3. confidence ,,,,,
Zweck,,," 1. aim, goal, purpose, target ",,,,,,,
Zweifel,,, 1. doubt ,,,,,,,
Zweig,,," 1. bough, branch ",,,,,,,
Zweigniederlassung,,," 1. affiliate, affiliation, branch ",,,,,,,
Zwerg,,," 1. dwarf, midget ", 2. pigmy ,,,,,,
Zwetsche,,, 1. plum ,,,,,,,
Zwieback,,," 1. biscuit, cookie ",,,,,,,
Zwiebel,,, 1. bulb , 2. onion ,,,,,,
Zwiegespräch,,, 1. dialogue ,,,,,,,
Zwielicht,,, 1. dusk ,,,,,,,
Zwiespalt,,, 1. quarrel ,,,,,,,
Zwietracht,,," 1. disagreement, discord, dissension ", 2. quarrel ,,,,,,
Zwillich,,," 1. tic, twich ",,,,,,,
Zwilling,,, 1. twins ,,,,,,,
Zwinger,,," 1. castle, tower ",,,,,,,
Zwirn,,, 1. thread ,,,,,,,
Zwischenfall,,, 1. episode ,,,,,,,
Zwischenhandlung,,, 1. episode ,,,,,,,
Zwist,,, 1. quarrel ,,,,,,,
Zyklon,,, 1. cyclone ,,,,,,,
Zyklus,,, 1. cycle ,,,,,,,
Zylinder,,," 1. cylinder, roller ",,,,,,,
Zypern,,, 1. Cyprus ,,,,,,,
Zypresse,,, 1. cypres ,,,,,,,
Zypriot,,, 1. Cypriot ,,,,,,,
Zählung,,, 1. ennumeration ," 2. calculation, computation ",,,,,,
Zäumung,,," 1. bridle, check, restraints ",,,,,,,
Zöllner,,," 1. revenue agent, tax collector ",,,,,,,
Züchtigung,,, 1. punishment ,,,,,,,
Züchtung,,, 1. education ,,,,,,,
Zündholz,,, 1. match ,,,,,,,
Zündung,,, 1. ignition ,,,,,,,
Zürich,,, 1. Zurich ,,,,,,,
ab,,," 1. from, of ", 2. away ,,,,,,
abbeißen,,, 1. bite off ,,,,,,,
abbeuchen,,, 1. wash ,,,,,,,
abbilden,,," 1. depict, represent ",,,,,,,
abbrechen,,," 1. break, break off ", 2. break ,,,,,,
abdanken,,," 1. discharge, dismiss, fire, sack "," 2. quit, resign ",,,,,,
abdecken,,," 1. discover, uncover "," 2. flay, skin, strip ",,,,,,
abends,,, 1. in the evening ,,,,,,,
aber,,, 1. but ," 2. but, however, nevertheless, yet ",,,,,,
abergläubisch,,, 1. superstitious ,,,,,,,
abermalig,,," 1. afresh, again, all over again, anew ",,,,,,,
abermals,,," 1. afresh, again, all over again, anew "," 2. afresh, again, once more ",,,,,,
abessynisch,,, 1. Abyssinian ,,,,,,,
abfahren,,," 1. drive away, drive off ",,,,,,,
abfassen,,," 1. compose, create, write ",,,,,,,
abfertigen,,," 1. dispatch, send off, ship ",,,,,,,
abfeuern,,," 1. discharge, fire, fire off ",,,,,,,
abfliegen,,, 1. fly away ,,,,,,,
abgedroschen,,," 1. commonplace, dismal, trite ",,,,,,,
abgefeimt,,," 1. clever, cunning, sly, smart ",,,,,,,
abgehen,,, 1. make a draft ,,,,,,,
abgelebt,,," 1. decayed, decrepit, dilapidated, lapsed, rickety ",,,,,,,
abgeneigt,,, 1. averse ,,,,,,,
abgeschmackt,,, 1. absurd ,,,,,,,
abgesondert,,," 1. apart, particular, separate, special ",,,,,,,
abgewöhnen,,," 1. break of a habit, teach "," 2. break oneself of a habit, get out of a habit, unlearn ",,,,,,
abgrenzen,,, 1. bound ,,,,,,,
abhalten,,," 1. abstract, restrain ",,,,,,,
abhanden,,, 1. lost ,,,,,,,
abholen,,," 1. deduct, take away ",,,,,,,
abhängen,,, 1. depend ,,,,,,,
abhängig,,, 1. sloping , 2. dependent ,,,,,,
abhärten,,," 1. harden, temper ",,,,,,,
abkehren,,, 1. sweep ,,,,,,,
abkommen,,," 1. go astray, get off the subject ",,,,,,,
abkürzen,,," 1. abbreviate, abridge, shorten ",,,,,,,
ablassen,,, 1. abandon ," 2. discount, rebate ",,,,,,
ablehnen,,," 1. refuse, reject ",,,,,,,
ableiten,,," 1. abstract, deduce, gather ", 2. derive , 3. turn away ,,,,,
ablösen,,, 1. take the place of ,,,,,,,
abmessen,,, 1. measure ,,,,,,,
abmähen,,," 1. cut, mow ",,,,,,,
abnehmen,,, 1. amputate ," 2. deduct, take away ",,,,,,
abnormal,,, 1. abnormal ,,,,,,,
abnutzen,,," 1. consume, use up ",,,,,,,
abordnen,,, 1. delegate , 2. depute ,,,,,,
abpflügen,,," 1. pick, pluck, tear off ",,,,,,,
abprallen,,, 1. rebound ,,,,,,,
abraten,,," 1. advise against, dissuade from ",,,,,,,
abrechnen,,, 1. count down , 2. liquidate ,,,,,,
abreiben,,, 1. rub ,,,,,,,
abreisen,,," 1. absent onself, depart, go away, leave "," 2. drive away, drive off ",,,,,,
abreißen,,," 1. pick, pluck, tear off ",,,,,,,
abrichten,,," 1. tame, train ",,,,,,,
abräumen,,," 1. clear away, remove the cloth "," 2. abstract, take away ",,,,,,
abschaffen,,," 1. do away with, get rid of, remove ",,,,,,,
abscheren,,," 1. clip, cut, shear ",,,,,,,
abschicken,,," 1. dismiss, turn away ",,,,,,,
abschießen,,," 1. discharge, fire, fire off ",,,,,,,
abschlagen,,," 1. refuse, reject ",,,,,,,
abschneiden,,, 1. amputate , 2. cut off ," 3. clip, cut, shear ",,,,,
abschrecken,,," 1. alarm, frighten ",,,,,,,
abschweifen,,, 1. turn ,,,,,,,
abschätzen,,," 1. appraise, estimate, rate "," 2. appraise, estimate, rate ",,,,,,
abschüssig,,, 1. sloping ," 2. abrupt, steep ",,,,,,
absehbar,,," 1. foreseeable, measurable ",,,,,,,
absehen,,," 1. aim, intend ",,,,,,,
absetzen,,, 1. degrade ,,,,,,,
absichtlich,,," 1. deliberately, on purpose ",,,,,,,
absolut,,," 1. absolutely, definitely, without fail ",,,,,,,
absondern,,," 1. divide, separate "," 2. insulate, isolate, seclude ",,,,,,
abstammen,,," 1. accrue, come, derive, originate, result ",,,,,,,
abstauben,,, 1. dust ,,,,,,,
abstellen,,," 1. shut off, stop, switch off, turn off ",,,,,,,
abstempeln,,," 1. mark, stamp ",,,,,,,
abstinent,,," 1. abstemious, sober, staid, temperate ",,,,,,,
abstoßen,,," 1. knock off, push down, push off, thrust down ",,,,,,,
abstrakt,,, 1. abstract ,,,,,,,
abstumpfen,,, 1. blunt ,,,,,,,
absurd,,, 1. absurd ,,,,,,,
abteilen,,," 1. divide, separate ",,,,,,,
abtragen,,," 1. bring away, carry away ",,,,,,,
abtrennen,,," 1. divide, separate ",,,,,,,
abtreten,,," 1. cede, give in, give up, give way, relinquish, yield ",,,,,,,
abtrünnig,,, 1. apostate ,,,,,,,
abweichen,,, 1. deviate , 2. turn ," 3. differ, be different ",,,,,
abwenden,,, 1. turn away ,,,,,,,
abwesend,,, 1. absent ,,,,,,,
abwägen,,, 1. weigh ,,,,,,,
abwärts,,, 1. down ,,,,,,,
abzahlen,,, 1. pay ,,,,,,,
abzeichnen,,," 1. design, draw ",,,,,,,
abziehen,,, 1. subtract ,,,,,,,
ach,,," 1. ah, aha ", 2. oh ,,,,,,
acht,,, 1. eight ,,,,,,,
achtbar,,, 1. respectable ,,,,,,,
achten,,," 1. esteem, think well of "," 2. appreciate, like ",,,,,,
achtgeben,,," 1. advert, pay attention, pay attention to, watch out for ",,,,,,,
achtlos,,," 1. careless, negligent ",,,,,,,
achtsam,,, 1. attentive ,,,,,,,
achtzehn,,, 1. eighteen ,,,,,,,
achtzig,,, 1. eighty ,,,,,,,
addieren,,, 1. add ," 2. add up, sum up ",,,,,,
adieu,,," 1. adieu, farewell, bye, goodbye ",,,,,,,
adjektivisch,,, 1. adjectival ,,,,,,,
administrieren,,," 1. administer, manage ",,,,,,,
adressieren,,, 1. address ,,,,,,,
adäquat,,, 1. adequate ,,,,,,,
affektieren,,," 1. attitudinize, pose, put on airs ",,,,,,,
afghanisch,,, 1. Afghan ,,,,,,,
afrikanisch,,, 1. African ,,,,,,,
afro-asiatisch,,, 1. Afro-Asian ,,,,,,,
afterreden,,, 1. slander ,,,,,,,
agglutinieren,,, 1. agglutinate ,,,,,,,
agieren,,," 1. act, take action ",,,,,,,
agitieren,,," 1. abet, agitate, incite, stir up ",,,,,,,
agrarisch,,," 1. agrarian, agricultural, farm- ",,,,,,,
ah,,," 1. ah, aha ",,,,,,,
ahnden,,, 1. punish ,,,,,,,
akklamieren,,," 1. acclaim, applaud ",,,,,,,
akklimatisieren,,, 1. acclimatize ,,,,,,,
akkurat,,," 1. accurate, on time, prompt, punctual ",,,,,,,
aktiv,,," 1. active, in action ",,,,,,,
aktuell,,," 1. current, present, present-day, topical, up-to-date ",,,,,,,
akut,,, 1. acute ,,,,,,,
albanesisch,,, 1. Albanian ,,,,,,,
albanisch,,, 1. Albanian ,,,,,,,
albern,,," 1. addled, foolish, stupid ",,,,,,,
algerisch,,, 1. Algerian ,,,,,,,
alle,,, 1. all ,,,,,,,
allein,,," 1. exclusively, just, only ", 2. but ," 3. alone, only, sole, solitary ",,,,,
alleinig,,," 1. alone, only, sole, solitary ",,,,,,,
allemal,,," 1. always, ever "," 2. each time, every time ",,,,,,
allenthalben,,," 1. all about, everywhere ",,,,,,,
allerdings,,, 1. certainly ," 2. certainly, indeed, rather, surely ",,,,,,
allerhand,,," 1. all, every kind of ",,,,,,,
allerlei,,," 1. all sorts, all sorts of, miscellaneous, of all sorts ",,,,,,,
allerliebst,,," 1. charming, lovely ", 2. most charming ,,,,,,
allerorten,,," 1. all about, everywhere ",,,,,,,
allerseits,,, 1. on every side ,,,,,,,
alles,,," 1. all, altogether, everything ",,,,,,,
allgemein,,," 1. common, joint "," 2. general, usual ",,,,,,
alljährlich,,, 1. yearly ,,,,,,,
allmählich,,," 1. gradually, little by little ",,,,,,,
allseitig,,, 1. on every side ,,,,,,,
alltäglich,,, 1. daily ,,,,,,,
allweg,,, 1. in every way ,,,,,,,
allwissend,,," 1. all-knowing, omniscient ",,,,,,,
allzeit,,," 1. always, ever ",,,,,,,
als,,, 1. than ,,,,,,,
alsbald,,, 1. soon ," 2. at once, immediately, just, right away, right now ",,,,,,
alsdann,,, 1. then ,,,,,,,
also,,," 1. on that account, therefore ",,,,,,,
als Tatsache feststellen,,," 1. ascertain, establish, take note ",,,,,,,
als ob,,," 1. as if, as though, in a way ",,,,,,,
alt,,, 1. old , 2. old ,,,,,,
altertümlich,,," 1. ancient, antique ",,,,,,,
altgriechisch,,," 1. Hellenian, Hellenic ",,,,,,,
am,,," 1. the, to the ",,,,,,,
amen,,, 1. amen ,,,,,,,
amerikanisch,,, 1. American , 2. American ,,,,,,
amorph,,, 1. amorphous ,,,,,,,
